caller,site,target,kind
egs52_transform_memory_09600a,096060,0e352c,UNCONDITIONAL_CALL
egs52_transform_memory_09600a,096072,092248,UNCONDITIONAL_CALL
egs52_transform_memory_09600a,096082,092248,UNCONDITIONAL_CALL
egs52_transform_memory_09600a,09608c,097634,UNCONDITIONAL_CALL
egs52_transform_memory_09600a,096092,097676,UNCONDITIONAL_CALL
egs52_transform_memory_09600a,0960fa,092248,UNCONDITIONAL_CALL
egs52_transform_memory_09600a,09610a,092248,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,0961c0,0a475e,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,0961ce,09c462,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,0961de,09c462,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,0961ee,09c462,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,0961fe,0e34dc,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,096210,09f6de,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,09621a,09f6de,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,09622c,09f6de,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,096236,09f6de,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,096264,0a476e,UNCONDITIONAL_CALL
egs52_update_near_d2ae_09613e,09626e,0a47a8,UNCONDITIONAL_CALL
egs52_update_near_d3da_09629a,0962cc,096f56,UNCONDITIONAL_CALL
egs52_update_near_d3da_09629a,0962e6,09f510,UNCONDITIONAL_CALL
egs52_update_near_d3da_09629a,0962fc,096f56,UNCONDITIONAL_CALL
egs52_update_near_d3da_09629a,096316,09f510,UNCONDITIONAL_CALL
egs52_update_near_d3da_09629a,09632a,09653c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,0963ea,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,0963f6,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,096402,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,096410,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,09641e,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,09642c,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,096438,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,096444,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c106_096330,096450,0a1b8c,UNCONDITIONAL_CALL
egs52_call_0d02e2_096490,096490,0d02e2,UNCONDITIONAL_CALL
egs52_call_0a4f28_0964aa,0964ac,0a4f28,UNCONDITIONAL_CALL
egs52_update_near_c105_0964b2,0964be,095abc,UNCONDITIONAL_CALL
egs52_call_0a1dd2_0964cc,0964cc,0a1dd2,UNCONDITIONAL_CALL
egs52_call_097e9e_09652c,096536,097e9e,UNCONDITIONAL_CALL
egs52_update_near_d3e2_09653c,09653c,097ea4,UNCONDITIONAL_CALL
egs52_update_near_d3e2_09653c,096544,097fe4,UNCONDITIONAL_CALL
egs52_call_097b0a_09655e,09655e,097b0a,UNCONDITIONAL_CALL
egs52_update_near_c112_096564,096586,09ff9a,UNCONDITIONAL_CALL
egs52_call_0a4426_0965a8,0965a8,0a4426,UNCONDITIONAL_CALL
egs52_update_near_f878_0965b0,0965c0,0965a8,UNCONDITIONAL_CALL
egs52_update_near_f878_0965b0,0965cc,0a4270,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,0965d2,09ed56,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,0965da,09ef1e,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,096612,092226,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,09663c,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,096648,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,09665e,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,09666a,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,096680,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,09668c,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,0966a6,09ed56,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,0966ae,094d98,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,0966b6,093f8a,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,0966c6,093f04,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,096706,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,09672a,093e10,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,09673e,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c10a_0965d2,096750,093e10,UNCONDITIONAL_CALL
egs52_update_near_c116_09677a,09677a,0987a2,UNCONDITIONAL_CALL
egs52_compute_from_near_c116_096786,096786,09885c,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0967a2,097904,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0967aa,0990f6,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0967ca,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0967d8,0a10ec,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0967e2,0a10ec,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0967ec,0a10ec,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0967f6,0a10ec,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096800,0a10ec,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,09680a,0a10ec,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096816,0e3520,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096820,094dcc,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096842,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096848,09887a,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096868,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,09686e,09887a,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,09688e,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096894,09887a,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,09689e,096962,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0968aa,098aaa,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0968ca,096988,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0968d2,09895a,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0968da,0989ea,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,0968fa,096988,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096902,09895a,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,09690a,0989ea,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,09692a,096988,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,096932,09895a,UNCONDITIONAL_CALL
egs52_update_near_d3e8_096794,09693a,0989ea,UNCONDITIONAL_CALL
egs52_update_near_c13e_0969a2,0969a2,0a56f0,UNCONDITIONAL_CALL
egs52_update_near_c13e_0969a2,0969b6,094980,UNCONDITIONAL_CALL
egs52_update_near_c13e_0969a2,0969ba,096490,UNCONDITIONAL_CALL
egs52_update_near_fd00_0969c0,0969c0,0965d2,UNCONDITIONAL_CALL
egs52_update_near_fd00_0969c0,0969c4,094dcc,UNCONDITIONAL_CALL
egs52_update_near_fd00_0969c0,0969ce,097350,UNCONDITIONAL_CALL
egs52_update_near_fd00_0969c0,0969d2,0994da,UNCONDITIONAL_CALL
egs52_compute_from_near_c13e_0969da,0969da,09b302,UNCONDITIONAL_CALL
egs52_compute_from_near_c13e_0969da,0969de,0a5490,UNCONDITIONAL_CALL
egs52_compute_from_near_c13e_0969da,0969e2,094dcc,UNCONDITIONAL_CALL
egs52_compute_from_near_c13e_0969da,0969ec,097350,UNCONDITIONAL_CALL
egs52_compute_from_near_c13e_0969da,0969f0,095130,UNCONDITIONAL_CALL
egs52_compute_from_near_c13e_0969da,0969f4,097350,UNCONDITIONAL_CALL
egs52_compute_from_near_c13e_0969da,096a00,0a476e,UNCONDITIONAL_CALL
egs52_compute_from_near_c12b_096a0e,096a0e,09f3f8,UNCONDITIONAL_CALL
egs52_compute_from_near_c12b_096a0e,096a14,0a4678,UNCONDITIONAL_CALL
egs52_update_near_c130_096a60,096a78,096564,UNCONDITIONAL_CALL
egs52_update_near_c130_096a60,096a7c,0965b0,UNCONDITIONAL_CALL
egs52_update_near_c130_096a60,096a80,0965ae,UNCONDITIONAL_CALL
egs52_update_near_c130_096a60,096a84,094dcc,UNCONDITIONAL_CALL
egs52_update_near_c130_096a60,096a8e,097350,UNCONDITIONAL_CALL
egs52_update_near_c130_096a60,096a92,097350,UNCONDITIONAL_CALL
egs52_update_near_c130_096a60,096ac2,0a4678,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096b42,094d98,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096b4a,094d98,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096b58,0994c8,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c12,0a556c,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c16,094178,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c1a,0a51f2,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c1e,09f118,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c22,09613e,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c26,094f42,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c2a,094e52,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c2e,0d01aa,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c32,09600a,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c3e,094172,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c52,0a47f0,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c5e,0a47f0,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c62,09652c,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c66,096794,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c6a,094168,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c6e,098170,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c72,098bca,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c76,098002,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c7a,097678,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c7e,094eda,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c82,094e18,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096c86,095b96,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cac,09950e,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cb0,0a2504,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cb4,0950e0,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cb8,0a58e2,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cbc,095fa8,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cc0,094d98,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096ccc,0977f4,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cd0,094d98,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096cdc,0994aa,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096ce0,0994da,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d06,097b1a,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d0a,0a47d4,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d0e,09b222,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d12,094db4,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d1a,094980,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d24,095bbc,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d28,09629a,UNCONDITIONAL_CALL
egs52_update_near_c12a_096ad6,096d2c,09bbce,UNCONDITIONAL_CALL
egs52_update_near_c134_096d68,096d80,0a41b6,UNCONDITIONAL_CALL
egs52_update_near_c136_096dba,096dd2,0d01a8,UNCONDITIONAL_CALL
egs52_update_near_fc20_096e94,096ebc,096ece,UNCONDITIONAL_CALL
egs52_update_near_fd00_096eec,096f0a,096f10,UNCONDITIONAL_CALL
egs52_update_near_fc40_096f26,096f44,096f10,UNCONDITIONAL_CALL
egs52_update_near_fd00_096f56,096f72,09fbc0,UNCONDITIONAL_CALL
egs52_compute_from_near_f0a0_096fb6,096fbc,096f96,UNCONDITIONAL_CALL
egs52_compute_from_near_f0a0_096fb6,096fde,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c166_097172,09719e,09721c,UNCONDITIONAL_CALL
egs52_update_near_c166_097172,0971d0,09721c,UNCONDITIONAL_CALL
egs52_update_near_c166_0971e8,097206,09721c,UNCONDITIONAL_CALL
egs52_update_near_c168_09721c,097230,0a3f66,UNCONDITIONAL_CALL
egs52_update_near_c168_0972dc,097328,0a40c6,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,0973e2,0981ec,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,09740e,0981ec,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,09743c,098220,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,097468,098220,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,0974b2,098164,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,0974ce,098164,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,0974f6,097938,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,097520,09792e,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,097534,0a40c6,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,09753c,0a40c6,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,09754e,09792e,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,097556,098164,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,0975c0,0981ec,UNCONDITIONAL_CALL
egs52_update_near_c16e_097350,0975e2,098220,UNCONDITIONAL_CALL
egs52_update_near_c172_097610,09761c,09941e,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,0976c0,096f56,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,0976ce,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,0976dc,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,0976ea,0a1b8c,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,097706,096f56,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,09771e,0921b4,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,09773c,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,097748,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,09776c,09956a,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,09777c,096f56,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,097786,096f56,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,097796,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,0977a2,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c172_097678,0977ec,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,0977fa,09941e,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,097812,094d98,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,09784c,096fb6,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,097856,096fb6,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,097890,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,0978ae,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,0978c6,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,0978e0,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c170_0977f4,0978f8,09fbc0,UNCONDITIONAL_CALL
egs52_call_097ad6_097b0a,097b0a,097ad6,UNCONDITIONAL_CALL
egs52_update_near_c178_097b40,097bca,0921b4,UNCONDITIONAL_CALL
egs52_update_near_c17a_097f16,097f66,0921b4,UNCONDITIONAL_CALL
egs52_update_near_c17a_097f16,097fd6,0921b4,UNCONDITIONAL_CALL
egs52_scale_c17a_to_u16,097ffc,0921b4,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,098002,097904,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,09800e,097904,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,09806e,09fbc0,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,098078,09fbc0,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,098080,0981ca,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,09808e,09fbc0,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,0980d8,09fbc0,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,0980e2,09fbc0,UNCONDITIONAL_CALL
egs52_compute_from_near_c0eb_098002,0980ee,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c18c_098254,098328,098170,UNCONDITIONAL_CALL
egs52_update_near_c18c_098254,0983a6,092118,UNCONDITIONAL_CALL
egs52_update_near_c18c_098254,098410,098170,UNCONDITIONAL_CALL
egs52_update_near_c18c_098254,09842c,098542,COMPUTED_JUMP
egs52_update_near_c18c_098254,09842c,0984f0,COMPUTED_JUMP
egs52_update_near_c18c_098254,09842c,09842e,COMPUTED_JUMP
egs52_update_near_c18c_098254,09842c,098458,COMPUTED_JUMP
egs52_update_near_c18c_098254,09842c,0985b8,COMPUTED_JUMP
egs52_update_near_c18c_098254,09842c,0985c8,COMPUTED_JUMP
egs52_update_near_c18c_098254,098518,092118,UNCONDITIONAL_CALL
egs52_update_near_c18c_098254,0986ce,098170,UNCONDITIONAL_CALL
egs52_update_near_c18c_098254,098710,098170,UNCONDITIONAL_CALL
egs52_update_near_c19c_0987a2,09883e,0989ea,UNCONDITIONAL_CALL
egs52_call_0987a2_09885c,09885c,0987a2,UNCONDITIONAL_CALL
egs52_update_near_c19d_09887a,09887e,097904,UNCONDITIONAL_CALL
egs52_update_near_c19d_09887a,09888a,097904,UNCONDITIONAL_CALL
egs52_update_near_c19f_09895a,09897a,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c19f_09895a,098996,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c19f_09895a,0989b4,09fbc0,UNCONDITIONAL_CALL
egs52_update_near_c19f_09895a,0989c8,098b9e,UNCONDITIONAL_CALL
egs52_transform_memory_098aaa,098ab6,098b9e,UNCONDITIONAL_CALL
egs52_call_09212e_098b9e,098bb6,09212e,UNCONDITIONAL_CALL
egs52_call_09212e_098b9e,098bc0,09214e,UNCONDITIONAL_CALL
egs52_call_097904_098bca,098bcc,097904,UNCONDITIONAL_CALL
